country,allocKey,iso3,admin1,admin2,year,value,rowCol,row,col,x,y,percentage
Ethiopia,9352602,ETH,Amhara,North Gonder,2005,23.5,2602 - 935,2602,935,36.7916666658,12.1249999996,1.7818089288189348E-5
Ethiopia,9352603,ETH,Amhara,North Gonder,2005,22.8,2603 - 935,2603,935,36.8749999991,12.1249999996,1.7287337692370942E-5
Ethiopia,9352604,ETH,Amhara,North Gonder,2005,24.8,2604 - 935,2604,935,36.9583333325,12.1249999996,1.8803770823280675E-5
Ethiopia,9362590,ETH,Amhara,North Gonder,2005,0.0,2590 - 936,2590,936,35.7916666658,12.0416666663,0.0
Ethiopia,9362591,ETH,Amhara,North Gonder,2005,0.0,2591 - 936,2591,936,35.8749999991,12.0416666663,0.0
Ethiopia,9362600,ETH,Amhara,North Gonder,2005,0.0,2600 - 936,2600,936,36.6249999991,12.0416666663,0.0
Ethiopia,9362601,ETH,Amhara,North Gonder,2005,22.1,2601 - 936,2601,936,36.7083333325,12.0416666663,1.6756586096552537E-5
Ethiopia,9362602,ETH,Amhara,North Gonder,2005,2531.8,2602 - 936,2602,936,36.7916666658,12.0416666663,0.0019196527004186296
Ethiopia,9362603,ETH,Amhara,North Gonder,2005,24.4,2603 - 936,2603,936,36.8749999991,12.0416666663,1.8500484197098725E-5
Ethiopia,9362604,ETH,Amhara,North Gonder,2005,3405.5,2604 - 936,2604,936,36.9583333325,12.0416666663,0.0025821065136565455
Ethiopia,9372601,ETH,Amhara,North Gonder,2005,21.3,2601 - 937,2601,937,36.7083333325,11.9583333329,1.6150012844188644E-5
Ethiopia,9372602,ETH,Amhara,North Gonder,2005,22.9,2602 - 937,2602,937,36.7916666658,11.9583333329,1.7363159348916427E-5
Ethiopia,9372603,ETH,Amhara,North Gonder,2005,25.9,2603 - 937,2603,937,36.8749999991,11.9583333329,1.9637809045281024E-5
Ethiopia,9372604,ETH,Amhara,North Gonder,2005,23.5,2604 - 937,2604,937,36.9583333325,11.9583333329,1.7818089288189348E-5
Ethiopia,9382602,ETH,Amhara,North Gonder,2005,21.8,2602 - 938,2602,938,36.7916666658,11.8749999996,1.6529121126916078E-5
Ethiopia,9382603,ETH,Amhara,North Gonder,2005,28.0,2603 - 938,2603,938,36.8749999991,11.8749999996,2.1230063832736245E-5
Ethiopia,9392602,ETH,Amhara,North Gonder,2005,0.0,2602 - 939,2602,939,36.7916666658,11.7916666663,0.0
Ethiopia,9522636,ETH,Amhara,North Shewa (K3),2005,810.6,2636 - 952,2636,952,39.6249999991,10.7083333329,6.146103479577143E-4
Ethiopia,9522637,ETH,Amhara,North Shewa (K3),2005,563.9,2637 - 952,2637,952,39.7083333325,10.7083333329,4.2755832125999883E-4
Ethiopia,9532635,ETH,Amhara,North Shewa (K3),2005,586.8,2635 - 953,2635,953,39.5416666658,10.6249999996,4.449214806089153E-4
Ethiopia,9532636,ETH,Amhara,North Shewa (K3),2005,498.3,2636 - 953,2636,953,39.6249999991,10.6249999996,3.778193145661597E-4
Ethiopia,9532637,ETH,Amhara,North Shewa (K3),2005,728.7,2637 - 953,2637,953,39.7083333325,10.6249999996,5.525124112469608E-4
Ethiopia,9532638,ETH,Amhara,North Shewa (K3),2005,644.4,2638 - 953,2638,953,39.7916666658,10.6249999996,4.885947547791156E-4
Ethiopia,9542635,ETH,Amhara,North Shewa (K3),2005,541.9,2635 - 954,2635,954,39.5416666658,10.5416666663,4.108775568199918E-4
Ethiopia,9542636,ETH,Amhara,North Shewa (K3),2005,618.4,2636 - 954,2636,954,39.6249999991,10.5416666663,4.68881124077289E-4
Ethiopia,9542637,ETH,Amhara,North Shewa (K3),2005,740.0,2637 - 954,2637,954,39.7083333325,10.5416666663,5.610802584366007E-4
Ethiopia,9542638,ETH,Amhara,North Shewa (K3),2005,775.2,2638 - 954,2638,954,39.7916666658,10.5416666663,5.87769481540612E-4
Ethiopia,9542639,ETH,Amhara,North Shewa (K3),2005,2150.4,2639 - 954,2639,954,39.8749999991,10.5416666663,0.0016304689023541436
Ethiopia,9552635,ETH,Amhara,North Shewa (K3),2005,477.7,2635 - 955,2635,955,39.5416666658,10.4583333329,3.622000533177894E-4
Ethiopia,9552636,ETH,Amhara,North Shewa (K3),2005,323.4,2636 - 955,2636,955,39.6249999991,10.4583333329,2.452072372681036E-4
Ethiopia,9552637,ETH,Amhara,North Shewa (K3),2005,474.6,2637 - 955,2637,955,39.7083333325,10.4583333329,3.5984958196487937E-4
Ethiopia,9552638,ETH,Amhara,North Shewa (K3),2005,618.8,2638 - 955,2638,955,39.7916666658,10.4583333329,4.6918441070347095E-4
Ethiopia,9552639,ETH,Amhara,North Shewa (K3),2005,1805.5,2639 - 955,2639,955,39.8749999991,10.4583333329,0.0013689600089287603
Ethiopia,9562634,ETH,Amhara,North Shewa (K3),2005,286.8,2634 - 956,2634,956,39.4583333325,10.3749999996,2.1745651097245555E-4
Ethiopia,9562635,ETH,Amhara,North Shewa (K3),2005,766.5,2635 - 956,2635,956,39.5416666658,10.3749999996,5.811729974211547E-4
Ethiopia,9562636,ETH,Amhara,North Shewa (K3),2005,984.4,2636 - 956,2636,956,39.6249999991,10.3749999996,7.463883870337699E-4
Ethiopia,9562637,ETH,Amhara,North Shewa (K3),2005,840.4,2637 - 956,2637,956,39.7083333325,10.3749999996,6.372052016082692E-4
Ethiopia,9562638,ETH,Amhara,North Shewa (K3),2005,1503.6,2638 - 956,2638,956,39.7916666658,10.3749999996,0.0011400544278179362
Ethiopia,9562639,ETH,Amhara,North Shewa (K3),2005,1916.0,2639 - 956,2639,956,39.8749999991,10.3749999996,0.0014527429394115229
Ethiopia,9572627,ETH,Amhara,North Shewa (K3),2005,26.4,2627 - 957,2627,957,38.8749999991,10.2916666663,2.001691732800846E-5
Ethiopia,9572628,ETH,Amhara,North Shewa (K3),2005,424.9,2628 - 957,2628,957,38.9583333325,10.2916666663,3.221662186617725E-4
Ethiopia,9572629,ETH,Amhara,North Shewa (K3),2005,626.0,2629 - 957,2629,957,39.0416666658,10.2916666663,4.74643569974746E-4
Ethiopia,9572630,ETH,Amhara,North Shewa (K3),2005,1022.5,2630 - 957,2630,957,39.1249999991,10.2916666663,7.752764381776003E-4
Ethiopia,9572633,ETH,Amhara,North Shewa (K3),2005,485.2,2633 - 957,2633,957,39.3749999991,10.2916666663,3.678866775587009E-4
Ethiopia,9572634,ETH,Amhara,North Shewa (K3),2005,405.8,2634 - 957,2634,957,39.4583333325,10.2916666663,3.0768428226158457E-4
Ethiopia,9572635,ETH,Amhara,North Shewa (K3),2005,683.0,2635 - 957,2635,957,39.5416666658,10.2916666663,5.178619142056734E-4
Ethiopia,9572636,ETH,Amhara,North Shewa (K3),2005,996.0,2636 - 957,2636,957,39.6249999991,10.2916666663,7.551836991930464E-4
Ethiopia,9572637,ETH,Amhara,North Shewa (K3),2005,992.4,2637 - 957,2637,957,39.7083333325,10.2916666663,7.524541195574088E-4
Ethiopia,9572638,ETH,Amhara,North Shewa (K3),2005,1109.1,2638 - 957,2638,957,39.7916666658,10.2916666663,8.409379927459917E-4
Ethiopia,9572639,ETH,Amhara,North Shewa (K3),2005,2287.9,2639 - 957,2639,957,39.8749999991,10.2916666663,0.0017347236801041877
Ethiopia,9582627,ETH,Amhara,North Shewa (K3),2005,25.0,2627 - 958,2627,958,38.8749999991,10.2083333329,1.8955414136371647E-5
Ethiopia,9582628,ETH,Amhara,North Shewa (K3),2005,578.7,2628 - 958,2628,958,38.9583333325,10.2083333329,4.387799264287309E-4
Ethiopia,9582629,ETH,Amhara,North Shewa (K3),2005,927.6,2629 - 958,2629,958,39.0416666658,10.2083333329,7.033216861159336E-4
Ethiopia,9582630,ETH,Amhara,North Shewa (K3),2005,677.1,2630 - 958,2630,958,39.1249999991,10.2083333329,5.133884364694897E-4
Ethiopia,9582632,ETH,Amhara,North Shewa (K3),2005,484.5,2632 - 958,2632,958,39.2916666658,10.2083333329,3.673559259628825E-4
Ethiopia,9582633,ETH,Amhara,North Shewa (K3),2005,657.2,2633 - 958,2633,958,39.3749999991,10.2083333329,4.982999268169379E-4
Ethiopia,9582634,ETH,Amhara,North Shewa (K3),2005,550.1,2634 - 958,2634,958,39.4583333325,10.2083333329,4.170949326567217E-4
Ethiopia,9582635,ETH,Amhara,North Shewa (K3),2005,502.6,2635 - 958,2635,958,39.5416666658,10.2083333329,3.810796457976156E-4
Ethiopia,9582636,ETH,Amhara,North Shewa (K3),2005,793.8,2636 - 958,2636,958,39.6249999991,10.2083333329,6.018723096580724E-4
Ethiopia,9582637,ETH,Amhara,North Shewa (K3),2005,1104.4,2637 - 958,2637,958,39.7083333325,10.2083333329,8.37374374888354E-4
Ethiopia,9582638,ETH,Amhara,North Shewa (K3),2005,831.5,2638 - 958,2638,958,39.7916666658,10.2083333329,6.30457074175721E-4
Ethiopia,9582639,ETH,Amhara,North Shewa (K3),2005,1195.2,2639 - 958,2639,958,39.8749999991,10.2083333329,9.062204390316557E-4
Ethiopia,9592627,ETH,Amhara,North Shewa (K3),2005,25.7,2627 - 959,2627,959,38.8749999991,10.1249999996,1.9486165732190053E-5
Ethiopia,9592628,ETH,Amhara,North Shewa (K3),2005,26.3,2628 - 959,2628,959,38.9583333325,10.1249999996,1.9941095671462974E-5
Ethiopia,9592629,ETH,Amhara,North Shewa (K3),2005,714.3,2629 - 959,2629,959,39.0416666658,10.1249999996,5.415940927044106E-4
Ethiopia,9592630,ETH,Amhara,North Shewa (K3),2005,411.2,2630 - 959,2630,959,39.1249999991,10.1249999996,3.1177865171504084E-4
Ethiopia,9592631,ETH,Amhara,North Shewa (K3),2005,404.0,2631 - 959,2631,959,39.2083333325,10.1249999996,3.063194924437658E-4
Ethiopia,9592632,ETH,Amhara,North Shewa (K3),2005,574.2,2632 - 959,2632,959,39.2916666658,10.1249999996,4.3536795188418403E-4
Ethiopia,9592633,ETH,Amhara,North Shewa (K3),2005,560.0,2633 - 959,2633,959,39.3749999991,10.1249999996,4.246012766547249E-4
Ethiopia,9592634,ETH,Amhara,North Shewa (K3),2005,504.2,2634 - 959,2634,959,39.4583333325,10.1249999996,3.8229279230234337E-4
Ethiopia,9592635,ETH,Amhara,North Shewa (K3),2005,572.1,2635 - 959,2635,959,39.5416666658,10.1249999996,4.3377569709672877E-4
Ethiopia,9592636,ETH,Amhara,North Shewa (K3),2005,839.5,2636 - 959,2636,959,39.6249999991,10.1249999996,6.365228066993599E-4
Ethiopia,9592637,ETH,Amhara,North Shewa (K3),2005,585.7,2637 - 959,2637,959,39.7083333325,10.1249999996,4.44087442386915E-4
Ethiopia,9592638,ETH,Amhara,North Shewa (K3),2005,1027.3,2638 - 959,2638,959,39.7916666658,10.1249999996,7.789158776917837E-4
Ethiopia,9592639,ETH,Amhara,North Shewa (K3),2005,1654.6,2639 - 959,2639,959,39.8749999991,10.1249999996,0.001254545129201621
Ethiopia,9592640,ETH,Amhara,North Shewa (K3),2005,0.0,2640 - 959,2640,959,39.9583333325,10.1249999996,0.0
Ethiopia,9602625,ETH,Amhara,North Shewa (K3),2005,27.8,2625 - 960,2625,960,38.7083333325,10.0416666663,2.107842051964527E-5
Ethiopia,9602626,ETH,Amhara,North Shewa (K3),2005,27.6,2626 - 960,2626,960,38.7916666658,10.0416666663,2.0926777206554298E-5
Ethiopia,9602627,ETH,Amhara,North Shewa (K3),2005,28.0,2627 - 960,2627,960,38.8749999991,10.0416666663,2.1230063832736245E-5
Ethiopia,9602628,ETH,Amhara,North Shewa (K3),2005,27.5,2628 - 960,2628,960,38.9583333325,10.0416666663,2.085095555000881E-5
Ethiopia,9602629,ETH,Amhara,North Shewa (K3),2005,25.3,2629 - 960,2629,960,39.0416666658,10.0416666663,1.9182879106008106E-5
Ethiopia,9602630,ETH,Amhara,North Shewa (K3),2005,27.6,2630 - 960,2630,960,39.1249999991,10.0416666663,2.0926777206554298E-5
Ethiopia,9602631,ETH,Amhara,North Shewa (K3),2005,30.2,2631 - 960,2631,960,39.2083333325,10.0416666663,2.289814027673695E-5
Ethiopia,9602632,ETH,Amhara,North Shewa (K3),2005,0.0,2632 - 960,2632,960,39.2916666658,10.0416666663,0.0
Ethiopia,9602633,ETH,Amhara,North Shewa (K3),2005,24.3,2633 - 960,2633,960,39.3749999991,10.0416666663,1.842466254055324E-5
Ethiopia,9602634,ETH,Amhara,North Shewa (K3),2005,27.0,2634 - 960,2634,960,39.4583333325,10.0416666663,2.0471847267281377E-5
Ethiopia,9602635,ETH,Amhara,North Shewa (K3),2005,26.4,2635 - 960,2635,960,39.5416666658,10.0416666663,2.001691732800846E-5
Ethiopia,9602636,ETH,Amhara,North Shewa (K3),2005,674.5,2636 - 960,2636,960,39.6249999991,10.0416666663,5.11417073399307E-4
Ethiopia,9602637,ETH,Amhara,North Shewa (K3),2005,920.6,2637 - 960,2637,960,39.7083333325,10.0416666663,6.980141701577495E-4
Ethiopia,9602638,ETH,Amhara,North Shewa (K3),2005,962.5,2638 - 960,2638,960,39.7916666658,10.0416666663,7.297834442503084E-4
Ethiopia,9602639,ETH,Amhara,North Shewa (K3),2005,1998.1,2639 - 960,2639,960,39.8749999991,10.0416666663,0.0015149925194353675
Ethiopia,9602640,ETH,Amhara,North Shewa (K3),2005,0.0,2640 - 960,2640,960,39.9583333325,10.0416666663,0.0
Ethiopia,9612626,ETH,Amhara,North Shewa (K3),2005,32.3,2626 - 961,2626,961,38.7916666658,9.9583333329,2.4490395064192166E-5
Ethiopia,9612627,ETH,Amhara,North Shewa (K3),2005,30.8,2627 - 961,2627,961,38.8749999991,9.9583333329,2.3353070216009868E-5
Ethiopia,9612628,ETH,Amhara,North Shewa (K3),2005,26.9,2628 - 961,2628,961,38.9583333325,9.9583333329,2.039602561073589E-5
Ethiopia,9612629,ETH,Amhara,North Shewa (K3),2005,27.6,2629 - 961,2629,961,39.0416666658,9.9583333329,2.0926777206554298E-5
Ethiopia,9612630,ETH,Amhara,North Shewa (K3),2005,29.0,2630 - 961,2630,961,39.1249999991,9.9583333329,2.198828039819111E-5
Ethiopia,9612631,ETH,Amhara,North Shewa (K3),2005,1084.7,2631 - 961,2631,961,39.2083333325,9.9583333329,8.224375085488931E-4
Ethiopia,9612632,ETH,Amhara,North Shewa (K3),2005,25.5,2632 - 961,2632,961,39.2916666658,9.9583333329,1.9334522419099078E-5
Ethiopia,9612633,ETH,Amhara,North Shewa (K3),2005,30.8,2633 - 961,2633,961,39.3749999991,9.9583333329,2.3353070216009868E-5
Ethiopia,9612634,ETH,Amhara,North Shewa (K3),2005,32.6,2634 - 961,2634,961,39.4583333325,9.9583333329,2.471786003382863E-5
Ethiopia,9612635,ETH,Amhara,North Shewa (K3),2005,675.6,2635 - 961,2635,961,39.5416666658,9.9583333329,5.122511116213074E-4
Ethiopia,9612636,ETH,Amhara,North Shewa (K3),2005,33.7,2636 - 961,2636,961,39.6249999991,9.9583333329,2.555189825582898E-5
Ethiopia,9612637,ETH,Amhara,North Shewa (K3),2005,1466.7,2637 - 961,2637,961,39.7083333325,9.9583333329,0.0011120762365526519
Ethiopia,9612638,ETH,Amhara,North Shewa (K3),2005,38.2,2638 - 961,2638,961,39.7916666658,9.9583333329,2.8963872800375878E-5
Ethiopia,9612639,ETH,Amhara,North Shewa (K3),2005,2.1,2639 - 961,2639,961,39.8749999991,9.9583333329,1.5922547874552184E-6
Ethiopia,9612640,ETH,Amhara,North Shewa (K3),2005,1.7,2640 - 961,2640,961,39.9583333325,9.9583333329,1.288968161273272E-6
Ethiopia,9612641,ETH,Amhara,North Shewa (K3),2005,0.0,2641 - 961,2641,961,40.0416666658,9.9583333329,0.0
Ethiopia,9622627,ETH,Amhara,North Shewa (K3),2005,30.4,2627 - 962,2627,962,38.8749999991,9.8749999996,2.304978358982792E-5
Ethiopia,9622628,ETH,Amhara,North Shewa (K3),2005,0.0,2628 - 962,2628,962,38.9583333325,9.8749999996,0.0
Ethiopia,9622629,ETH,Amhara,North Shewa (K3),2005,29.0,2629 - 962,2629,962,39.0416666658,9.8749999996,2.198828039819111E-5
Ethiopia,9622630,ETH,Amhara,North Shewa (K3),2005,25.6,2630 - 962,2630,962,39.1249999991,9.8749999996,1.941034407564457E-5
Ethiopia,9622631,ETH,Amhara,North Shewa (K3),2005,0.0,2631 - 962,2631,962,39.2083333325,9.8749999996,0.0
Ethiopia,9622632,ETH,Amhara,North Shewa (K3),2005,24.4,2632 - 962,2632,962,39.2916666658,9.8749999996,1.8500484197098725E-5
Ethiopia,9622633,ETH,Amhara,North Shewa (K3),2005,23.6,2633 - 962,2633,962,39.3749999991,9.8749999996,1.7893910944734836E-5
Ethiopia,9622634,ETH,Amhara,North Shewa (K3),2005,29.1,2634 - 962,2634,962,39.4583333325,9.8749999996,2.2064102054736597E-5
Ethiopia,9622635,ETH,Amhara,North Shewa (K3),2005,31.4,2635 - 962,2635,962,39.5416666658,9.8749999996,2.3808000155282786E-5
Ethiopia,9622636,ETH,Amhara,North Shewa (K3),2005,28.8,2636 - 962,2636,962,39.6249999991,9.8749999996,2.1836637085100138E-5
Ethiopia,9622637,ETH,Amhara,North Shewa (K3),2005,33.9,2637 - 962,2637,962,39.7083333325,9.8749999996,2.5703541568919953E-5
Ethiopia,9622638,ETH,Amhara,North Shewa (K3),2005,37.7,2638 - 962,2638,962,39.7916666658,9.8749999996,2.8584764517648444E-5
Ethiopia,9622639,ETH,Amhara,North Shewa (K3),2005,0.0,2639 - 962,2639,962,39.8749999991,9.8749999996,0.0
Ethiopia,9622640,ETH,Amhara,North Shewa (K3),2005,10.8,2640 - 962,2640,962,39.9583333325,9.8749999996,8.188738906912551E-6
Ethiopia,9622641,ETH,Amhara,North Shewa (K3),2005,0.0,2641 - 962,2641,962,40.0416666658,9.8749999996,0.0
Ethiopia,9632627,ETH,Amhara,North Shewa (K3),2005,33.0,2627 - 963,2627,963,38.8749999991,9.7916666663,2.5021146660010572E-5
Ethiopia,9632628,ETH,Amhara,North Shewa (K3),2005,32.2,2628 - 963,2628,963,38.9583333325,9.7916666663,2.4414573407646682E-5
Ethiopia,9632629,ETH,Amhara,North Shewa (K3),2005,33.6,2629 - 963,2629,963,39.0416666658,9.7916666663,2.5476076599283494E-5
Ethiopia,9632630,ETH,Amhara,North Shewa (K3),2005,34.2,2630 - 963,2630,963,39.1249999991,9.7916666663,2.5931006538556415E-5
Ethiopia,9632631,ETH,Amhara,North Shewa (K3),2005,37.3,2631 - 963,2631,963,39.2083333325,9.7916666663,2.8281477891466494E-5
Ethiopia,9632632,ETH,Amhara,North Shewa (K3),2005,43.7,2632 - 963,2632,963,39.2916666658,9.7916666663,3.313406391037764E-5
Ethiopia,9632633,ETH,Amhara,North Shewa (K3),2005,25.7,2633 - 963,2633,963,39.3749999991,9.7916666663,1.9486165732190053E-5
Ethiopia,9632634,ETH,Amhara,North Shewa (K3),2005,19.9,2634 - 963,2634,963,39.4583333325,9.7916666663,1.5088509652551829E-5
Ethiopia,9632635,ETH,Amhara,North Shewa (K3),2005,20.1,2635 - 963,2635,963,39.5416666658,9.7916666663,1.5240152965642805E-5
Ethiopia,9632636,ETH,Amhara,North Shewa (K3),2005,20.5,2636 - 963,2636,963,39.6249999991,9.7916666663,1.554343959182475E-5
Ethiopia,9632637,ETH,Amhara,North Shewa (K3),2005,0.0,2637 - 963,2637,963,39.7083333325,9.7916666663,0.0
Ethiopia,9632638,ETH,Amhara,North Shewa (K3),2005,30.8,2638 - 963,2638,963,39.7916666658,9.7916666663,2.3353070216009868E-5
Ethiopia,9632639,ETH,Amhara,North Shewa (K3),2005,3.4,2639 - 963,2639,963,39.8749999991,9.7916666663,2.577936322546544E-6
Ethiopia,9632640,ETH,Amhara,North Shewa (K3),2005,0.0,2640 - 963,2640,963,39.9583333325,9.7916666663,0.0
Ethiopia,9642629,ETH,Amhara,North Shewa (K3),2005,36.3,2629 - 964,2629,964,39.0416666658,9.7083333329,2.752326132601163E-5
Ethiopia,9642630,ETH,Amhara,North Shewa (K3),2005,36.8,2630 - 964,2630,964,39.1249999991,9.7083333329,2.790236960873906E-5
Ethiopia,9642631,ETH,Amhara,North Shewa (K3),2005,36.2,2631 - 964,2631,964,39.2083333325,9.7083333329,2.7447439669466145E-5
Ethiopia,9642634,ETH,Amhara,North Shewa (K3),2005,22.1,2634 - 964,2634,964,39.4583333325,9.7083333329,1.6756586096552537E-5
Ethiopia,9642635,ETH,Amhara,North Shewa (K3),2005,14.9,2635 - 964,2635,964,39.5416666658,9.7083333329,1.1297426825277501E-5
Ethiopia,9642636,ETH,Amhara,North Shewa (K3),2005,22.7,2636 - 964,2636,964,39.6249999991,9.7083333329,1.7211516035825455E-5
Ethiopia,9642637,ETH,Amhara,North Shewa (K3),2005,21.2,2637 - 964,2637,964,39.7083333325,9.7083333329,1.6074191187643156E-5
Ethiopia,9642638,ETH,Amhara,North Shewa (K3),2005,24.2,2638 - 964,2638,964,39.7916666658,9.7083333329,1.8348840884007754E-5
Ethiopia,9652630,ETH,Amhara,North Shewa (K3),2005,37.6,2630 - 965,2630,965,39.1249999991,9.6249999996,2.8508942861102956E-5
Ethiopia,9652634,ETH,Amhara,North Shewa (K3),2005,26.7,2634 - 965,2634,965,39.4583333325,9.6249999996,2.0244382297644917E-5
Ethiopia,9652635,ETH,Amhara,North Shewa (K3),2005,21.8,2635 - 965,2635,965,39.5416666658,9.6249999996,1.6529121126916078E-5
Ethiopia,9652636,ETH,Amhara,North Shewa (K3),2005,22.8,2636 - 965,2636,965,39.6249999991,9.6249999996,1.7287337692370942E-5
Ethiopia,9652637,ETH,Amhara,North Shewa (K3),2005,22.3,2637 - 965,2637,965,39.7083333325,9.6249999996,1.690822940964351E-5
Ethiopia,9652638,ETH,Amhara,North Shewa (K3),2005,24.9,2638 - 965,2638,965,39.7916666658,9.6249999996,1.887959247982616E-5
Ethiopia,9652639,ETH,Amhara,North Shewa (K3),2005,0.8,2639 - 965,2639,965,39.8749999991,9.6249999996,6.065732523638928E-7
Ethiopia,9662633,ETH,Amhara,North Shewa (K3),2005,30.6,2633 - 966,2633,966,39.3749999991,9.5416666663,2.3201426902918896E-5
Ethiopia,9662634,ETH,Amhara,North Shewa (K3),2005,36.3,2634 - 966,2634,966,39.4583333325,9.5416666663,2.752326132601163E-5
Ethiopia,9662635,ETH,Amhara,North Shewa (K3),2005,25.1,2635 - 966,2635,966,39.5416666658,9.5416666663,1.9031235792917134E-5
Ethiopia,9662636,ETH,Amhara,North Shewa (K3),2005,22.5,2636 - 966,2636,966,39.6249999991,9.5416666663,1.7059872722734483E-5
Ethiopia,9662637,ETH,Amhara,North Shewa (K3),2005,24.7,2637 - 966,2637,966,39.7083333325,9.5416666663,1.8727949166735184E-5
Ethiopia,9662638,ETH,Amhara,North Shewa (K3),2005,24.7,2638 - 966,2638,966,39.7916666658,9.5416666663,1.8727949166735184E-5
Ethiopia,9662639,ETH,Amhara,North Shewa (K3),2005,0.0,2639 - 966,2639,966,39.8749999991,9.5416666663,0.0
Ethiopia,9672634,ETH,Amhara,North Shewa (K3),2005,30.0,2634 - 967,2634,967,39.4583333325,9.4583333329,2.2746496963645974E-5
Ethiopia,9672635,ETH,Amhara,North Shewa (K3),2005,24.6,2635 - 967,2635,967,39.5416666658,9.4583333329,1.86521275101897E-5
Ethiopia,9672638,ETH,Amhara,North Shewa (K3),2005,370.7,2638 - 967,2638,967,39.7916666658,9.4583333329,2.8107088081411876E-4
Ethiopia,9682634,ETH,Amhara,North Shewa (K3),2005,32.8,2634 - 968,2634,968,39.4583333325,9.3749999996,2.4869503346919597E-5
Ethiopia,9682635,ETH,Amhara,North Shewa (K3),2005,25.8,2635 - 968,2635,968,39.5416666658,9.3749999996,1.956198738873554E-5
Ethiopia,9682636,ETH,Amhara,North Shewa (K3),2005,22.1,2636 - 968,2636,968,39.6249999991,9.3749999996,1.6756586096552537E-5
Ethiopia,9682638,ETH,Amhara,North Shewa (K3),2005,14.3,2638 - 968,2638,968,39.7916666658,9.3749999996,1.0842496886004581E-5
Ethiopia,9692632,ETH,Amhara,North Shewa (K3),2005,23.1,2632 - 969,2632,969,39.2916666658,9.2916666663,1.75148026620074E-5
Ethiopia,9692633,ETH,Amhara,North Shewa (K3),2005,895.2,2633 - 969,2633,969,39.3749999991,9.2916666663,6.78755469395196E-4
Ethiopia,9692634,ETH,Amhara,North Shewa (K3),2005,1850.0,2634 - 969,2634,969,39.4583333325,9.2916666663,0.001402700646091502
Ethiopia,9692635,ETH,Amhara,North Shewa (K3),2005,24.6,2635 - 969,2635,969,39.5416666658,9.2916666663,1.86521275101897E-5
Ethiopia,9692636,ETH,Amhara,North Shewa (K3),2005,18.8,2636 - 969,2636,969,39.6249999991,9.2916666663,1.4254471430551478E-5
Ethiopia,9692637,ETH,Amhara,North Shewa (K3),2005,16.4,2637 - 969,2637,969,39.7083333325,9.2916666663,1.2434751673459799E-5
Ethiopia,9702632,ETH,Amhara,North Shewa (K3),2005,18.9,2632 - 970,2632,970,39.2916666658,9.2083333329,1.4330293087096964E-5
Ethiopia,9702633,ETH,Amhara,North Shewa (K3),2005,940.8,2633 - 970,2633,970,39.3749999991,9.2083333329,7.133301447799378E-4
Ethiopia,9702634,ETH,Amhara,North Shewa (K3),2005,1667.4,2634 - 970,2634,970,39.4583333325,9.2083333329,0.0012642503012394433
Ethiopia,9702635,ETH,Amhara,North Shewa (K3),2005,981.7,2635 - 970,2635,970,39.5416666658,9.2083333329,7.443412023070418E-4
Ethiopia,9702636,ETH,Amhara,North Shewa (K3),2005,12.4,2636 - 970,2636,970,39.6249999991,9.2083333329,9.401885411640338E-6
Ethiopia,9702637,ETH,Amhara,North Shewa (K3),2005,11.9,2637 - 970,2637,970,39.7083333325,9.2083333329,9.022777128912904E-6
Ethiopia,9702638,ETH,Amhara,North Shewa (K3),2005,11.6,2638 - 970,2638,970,39.7916666658,9.2083333329,8.795312159276444E-6
Ethiopia,9712633,ETH,Amhara,North Shewa (K3),2005,865.6,2633 - 971,2633,971,39.3749999991,9.1249999996,6.563122590577319E-4
Ethiopia,9712634,ETH,Amhara,North Shewa (K3),2005,1345.4,2634 - 971,2634,971,39.4583333325,9.1249999996,0.0010201045671629765
Ethiopia,9712635,ETH,Amhara,North Shewa (K3),2005,515.8,2635 - 971,2635,971,39.5416666658,9.1249999996,3.910881044616198E-4
Ethiopia,9722633,ETH,Amhara,North Shewa (K3),2005,961.0,2633 - 972,2633,972,39.3749999991,9.0416666663,7.286461194021261E-4
Ethiopia,9722634,ETH,Amhara,North Shewa (K3),2005,237.0,2634 - 972,2634,972,39.4583333325,9.0416666663,1.7969732601280322E-4
Ethiopia,9722635,ETH,Amhara,North Shewa (K3),2005,305.7,2635 - 972,2635,972,39.5416666658,9.0416666663,2.317868040595525E-4
Ethiopia,9722636,ETH,Amhara,North Shewa (K3),2005,719.2,2636 - 972,2636,972,39.6249999991,9.0416666663,5.453093538751396E-4
Ethiopia,9722637,ETH,Amhara,North Shewa (K3),2005,0.0,2637 - 972,2637,972,39.7083333325,9.0416666663,0.0
Ethiopia,9732632,ETH,Amhara,North Shewa (K3),2005,29.3,2632 - 973,2632,973,39.2916666658,8.9583333329,2.221574536782757E-5
Ethiopia,9732633,ETH,Amhara,North Shewa (K3),2005,21.4,2633 - 973,2633,973,39.3749999991,8.9583333329,1.6225834500734128E-5
Ethiopia,9732634,ETH,Amhara,North Shewa (K3),2005,20.1,2634 - 973,2634,973,39.4583333325,8.9583333329,1.5240152965642805E-5
Ethiopia,9732635,ETH,Amhara,North Shewa (K3),2005,19.7,2635 - 973,2635,973,39.5416666658,8.9583333329,1.4936866339460857E-5
Ethiopia,9732636,ETH,Amhara,North Shewa (K3),2005,0.0,2636 - 973,2636,973,39.6249999991,8.9583333329,0.0
