country,allocKey,iso3,admin1,admin2,year,value,rowCol,row,col,x,y,percentage
Ethiopia,9282631,ETH,Amhara,Wag Hemira,2014,139.90643190563196,2631 - 928,2631,928,39.2083333325,12.7083333329,8.408621710894463E-5
Ethiopia,9292623,ETH,Amhara,Wag Hemira,2014,74.05326918720105,2623 - 929,2623,929,38.5416666658,12.6249999996,4.450731239220063E-5
Ethiopia,9292624,ETH,Amhara,Wag Hemira,2014,99.53667698245593,2624 - 929,2624,929,38.6249999991,12.6249999996,5.982328701438892E-5
Ethiopia,9292625,ETH,Amhara,Wag Hemira,2014,79.47795500500283,2625 - 929,2625,929,38.7083333325,12.6249999996,4.7767643623656546E-5
Ethiopia,9292626,ETH,Amhara,Wag Hemira,2014,90.07501567233655,2626 - 929,2626,929,38.7916666658,12.6249999996,5.413666277347743E-5
Ethiopia,9292627,ETH,Amhara,Wag Hemira,2014,137.76178867533824,2627 - 929,2627,929,38.8749999991,12.6249999996,8.279724894767136E-5
Ethiopia,9292628,ETH,Amhara,Wag Hemira,2014,138.26641061187794,2628 - 929,2628,929,38.9583333325,12.6249999996,8.310053557385329E-5
Ethiopia,9292629,ETH,Amhara,Wag Hemira,2014,243.6062398645404,2629 - 929,2629,929,39.0416666658,12.6249999996,1.464116187893346E-4
Ethiopia,9292630,ETH,Amhara,Wag Hemira,2014,138.26641061187794,2630 - 929,2630,929,39.1249999991,12.6249999996,8.310053557385329E-5
Ethiopia,9302622,ETH,Amhara,Wag Hemira,2014,0.0,2622 - 930,2622,930,38.4583333325,12.5416666663,0.0
Ethiopia,9302623,ETH,Amhara,Wag Hemira,2014,173.21147971725222,2623 - 930,2623,930,38.5416666658,12.5416666663,1.041031344369531E-4
Ethiopia,9302624,ETH,Amhara,Wag Hemira,2014,269.84658056460484,2624 - 930,2624,930,38.6249999991,12.5416666663,1.621825233507958E-4
Ethiopia,9302625,ETH,Amhara,Wag Hemira,2014,100.29360988726548,2625 - 930,2625,930,38.7083333325,12.5416666663,6.027821695366184E-5
Ethiopia,9302626,ETH,Amhara,Wag Hemira,2014,153.90969064460865,2626 - 930,2626,930,38.7916666658,12.5416666663,9.250242098549363E-5
Ethiopia,9302627,ETH,Amhara,Wag Hemira,2014,156.55895581144208,2627 - 930,2627,930,38.8749999991,12.5416666663,9.409467577294885E-5
Ethiopia,9302628,ETH,Amhara,Wag Hemira,2014,140.66336481044152,2628 - 930,2628,930,38.9583333325,12.5416666663,8.454114704821754E-5
Ethiopia,9302629,ETH,Amhara,Wag Hemira,2014,1114.962168784468,2629 - 930,2629,930,39.0416666658,12.5416666663,6.701118005490104E-4
Ethiopia,9302630,ETH,Amhara,Wag Hemira,2014,138.14025512774302,2630 - 930,2630,930,39.1249999991,12.5416666663,8.302471391730781E-5
Ethiopia,9302631,ETH,Amhara,Wag Hemira,2014,194.65791202018949,2631 - 930,2631,930,39.2083333325,12.5416666663,1.1699281604968581E-4
Ethiopia,9312622,ETH,Amhara,Wag Hemira,2014,170.6883700345537,2622 - 931,2622,931,38.4583333325,12.4583333329,1.0258670130604336E-4
Ethiopia,9312623,ETH,Amhara,Wag Hemira,2014,175.22996746341101,2623 - 931,2623,931,38.5416666658,12.4583333329,1.0531628094168087E-4
Ethiopia,9312624,ETH,Amhara,Wag Hemira,2014,175.3561229475459,2624 - 931,2624,931,38.6249999991,12.4583333329,1.0539210259822635E-4
Ethiopia,9312625,ETH,Amhara,Wag Hemira,2014,175.60843391581577,2625 - 931,2625,931,38.7083333325,12.4583333329,1.0554374591131732E-4
Ethiopia,9312626,ETH,Amhara,Wag Hemira,2014,175.22996746341101,2626 - 931,2626,931,38.7916666658,12.4583333329,1.0531628094168087E-4
Ethiopia,9312627,ETH,Amhara,Wag Hemira,2014,174.8515010110062,2627 - 931,2627,931,38.8749999991,12.4583333329,1.050888159720444E-4
Ethiopia,9312628,ETH,Amhara,Wag Hemira,2014,171.31914745522835,2628 - 931,2628,931,38.9583333325,12.4583333329,1.0296580958877079E-4
Ethiopia,9312629,ETH,Amhara,Wag Hemira,2014,146.21420611237824,2629 - 931,2629,931,39.0416666658,12.4583333329,8.787729993621895E-5
Ethiopia,9312630,ETH,Amhara,Wag Hemira,2014,139.0233435166875,2630 - 931,2630,931,39.1249999991,12.4583333329,8.355546551312622E-5
Ethiopia,9312631,ETH,Amhara,Wag Hemira,2014,157.69435516865641,2631 - 931,2631,931,39.2083333325,12.4583333329,9.477707068185824E-5
Ethiopia,9322623,ETH,Amhara,Wag Hemira,2014,175.3561229475459,2623 - 932,2623,932,38.5416666658,12.3749999996,1.0539210259822635E-4
Ethiopia,9322624,ETH,Amhara,Wag Hemira,2014,175.48227843168084,2624 - 932,2624,932,38.6249999991,12.3749999996,1.0546792425477184E-4
Ethiopia,9322625,ETH,Amhara,Wag Hemira,2014,209.54425914811063,2625 - 932,2625,932,38.7083333325,12.3749999996,1.259397715220532E-4
Ethiopia,9322626,ETH,Amhara,Wag Hemira,2014,225.9444720856509,2626 - 932,2626,932,38.7916666658,12.3749999996,1.3579658687296647E-4
Ethiopia,9322627,ETH,Amhara,Wag Hemira,2014,174.47303455860146,2627 - 932,2627,932,38.8749999991,12.3749999996,1.0486135100240795E-4
Ethiopia,9322628,ETH,Amhara,Wag Hemira,2014,175.86074488408562,2628 - 932,2628,932,38.9583333325,12.3749999996,1.056953892244083E-4
Ethiopia,9322629,ETH,Amhara,Wag Hemira,2014,185.07009522593515,2629 - 932,2629,932,39.0416666658,12.3749999996,1.1123037015222882E-4
Ethiopia,9322630,ETH,Amhara,Wag Hemira,2014,160.97439775616445,2630 - 932,2630,932,39.1249999991,12.3749999996,9.674843375204088E-5
Ethiopia,9322631,ETH,Amhara,Wag Hemira,2014,165.6421506691567,2631 - 932,2631,932,39.2083333325,12.3749999996,9.95538350442239E-5
Ethiopia,9332623,ETH,Amhara,Wag Hemira,2014,34.69275813710441,2623 - 933,2623,933,38.5416666658,12.2916666663,2.085095555000881E-5
Ethiopia,9332624,ETH,Amhara,Wag Hemira,2014,184.31316232112562,2624 - 933,2624,933,38.6249999991,12.2916666663,1.107754402129559E-4
Ethiopia,9332625,ETH,Amhara,Wag Hemira,2014,78.97333306846313,2625 - 933,2625,933,38.7083333325,12.2916666663,4.74643569974746E-5
Ethiopia,9332626,ETH,Amhara,Wag Hemira,2014,182.6731410273716,2626 - 933,2626,933,38.7916666658,12.2916666663,1.0978975867786458E-4
Ethiopia,9332627,ETH,Amhara,Wag Hemira,2014,186.96242748795902,2627 - 933,2627,933,38.8749999991,12.2916666663,1.1236769500041111E-4
Ethiopia,9382604,ETH,Amhara,West Gojam,2014,94.74276858532876,2604 - 938,2604,938,36.9583333325,11.8749999996,5.694206406566042E-5
Ethiopia,9392603,ETH,Amhara,West Gojam,2014,91.46272599782071,2603 - 939,2603,939,36.8749999991,11.7916666663,5.4970700995477774E-5
Ethiopia,9392604,ETH,Amhara,West Gojam,2014,126.15548413492513,2604 - 939,2604,939,36.9583333325,11.7916666663,7.582165654548659E-5
Ethiopia,9392605,ETH,Amhara,West Gojam,2014,132.08479188926663,2605 - 939,2605,939,37.0416666658,11.7916666663,7.938527440312446E-5
Ethiopia,9392606,ETH,Amhara,West Gojam,2014,82.3795311401061,2606 - 939,2606,939,37.1249999991,11.7916666663,4.9511541724202735E-5
Ethiopia,9392607,ETH,Amhara,West Gojam,2014,84.27186340212998,2607 - 939,2607,939,37.2083333325,11.7916666663,5.064886657238504E-5
Ethiopia,9402603,ETH,Amhara,West Gojam,2014,31.160404581326503,2603 - 940,2603,940,36.8749999991,11.7083333329,1.8727949166735184E-5
Ethiopia,9402604,ETH,Amhara,West Gojam,2014,128.5524383334887,2604 - 940,2604,940,36.9583333325,11.7083333329,7.726226801985084E-5
Ethiopia,9402605,ETH,Amhara,West Gojam,2014,0.0,2605 - 940,2605,940,37.0416666658,11.7083333329,0.0
Ethiopia,9402606,ETH,Amhara,West Gojam,2014,131.454014468592,2606 - 940,2606,940,37.1249999991,11.7083333329,7.900616612039703E-5
Ethiopia,9402607,ETH,Amhara,West Gojam,2014,119.72155444404396,2607 - 940,2607,940,37.2083333325,11.7083333329,7.195475206166678E-5
Ethiopia,9402608,ETH,Amhara,West Gojam,2014,162.74057453405342,2608 - 940,2608,940,37.2916666658,11.7083333329,9.78099369436777E-5
Ethiopia,9402610,ETH,Amhara,West Gojam,2014,118.83846605509946,2610 - 940,2610,940,37.4583333325,11.7083333329,7.142400046584836E-5
Ethiopia,9412601,ETH,Amhara,West Gojam,2014,0.0,2601 - 941,2601,941,36.7083333325,11.6249999996,0.0
Ethiopia,9412602,ETH,Amhara,West Gojam,2014,123.75852993636154,2602 - 941,2602,941,36.7916666658,11.6249999996,7.438104507112234E-5
Ethiopia,9412603,ETH,Amhara,West Gojam,2014,126.40779510319497,2603 - 941,2603,941,36.8749999991,11.6249999996,7.597329985857756E-5
Ethiopia,9412604,ETH,Amhara,West Gojam,2014,133.59865769888572,2604 - 941,2604,941,36.9583333325,11.6249999996,8.02951342816703E-5
Ethiopia,9412605,ETH,Amhara,West Gojam,2014,138.77103254841765,2605 - 941,2605,941,37.0416666658,11.6249999996,8.340382220003524E-5
Ethiopia,9412606,ETH,Amhara,West Gojam,2014,135.7433009291794,2606 - 941,2606,941,37.1249999991,11.6249999996,8.158410244294356E-5
Ethiopia,9412607,ETH,Amhara,West Gojam,2014,112.909158300758,2607 - 941,2607,941,37.2083333325,11.6249999996,6.78603826082105E-5
Ethiopia,9412608,ETH,Amhara,West Gojam,2014,105.46598473679741,2608 - 941,2608,941,37.2916666658,11.6249999996,6.338690487202679E-5
Ethiopia,9412610,ETH,Amhara,West Gojam,2014,113.53993572143263,2610 - 941,2610,941,37.4583333325,11.6249999996,6.823949089093793E-5
Ethiopia,9422601,ETH,Amhara,West Gojam,2014,124.13699638876633,2601 - 942,2601,942,36.7083333325,11.5416666663,7.46085100407588E-5
Ethiopia,9422602,ETH,Amhara,West Gojam,2014,124.76777380944095,2602 - 942,2602,942,36.7916666658,11.5416666663,7.498761832348624E-5
Ethiopia,9422603,ETH,Amhara,West Gojam,2014,129.05706027002842,2603 - 942,2603,942,36.8749999991,11.5416666663,7.756555464603278E-5
Ethiopia,9422604,ETH,Amhara,West Gojam,2014,136.24792286571912,2604 - 942,2604,942,36.9583333325,11.5416666663,8.18873890691255E-5
Ethiopia,9422605,ETH,Amhara,West Gojam,2014,161.1005532402994,2605 - 942,2605,942,37.0416666658,11.5416666663,9.682425540858638E-5
Ethiopia,9422606,ETH,Amhara,West Gojam,2014,202.73186300482467,2606 - 942,2606,942,37.1249999991,11.5416666663,1.2184540206859693E-4
Ethiopia,9422607,ETH,Amhara,West Gojam,2014,145.5834286917036,2607 - 942,2607,942,37.2083333325,11.5416666663,8.749819165349152E-5
Ethiopia,9422608,ETH,Amhara,West Gojam,2014,132.46325834167138,2608 - 942,2608,942,37.2916666658,11.5416666663,7.961273937276092E-5
Ethiopia,9422609,ETH,Amhara,West Gojam,2014,113.03531378489292,2609 - 942,2609,942,37.3749999991,11.5416666663,6.793620426475598E-5
Ethiopia,9422610,ETH,Amhara,West Gojam,2014,131.70632543686185,2610 - 942,2610,942,37.4583333325,11.5416666663,7.9157809433488E-5
Ethiopia,9432601,ETH,Amhara,West Gojam,2014,0.0,2601 - 943,2601,943,36.7083333325,11.4583333329,0.0
Ethiopia,9432602,ETH,Amhara,West Gojam,2014,124.01084090463141,2602 - 943,2602,943,36.7916666658,11.4583333329,7.453268838421332E-5
Ethiopia,9432603,ETH,Amhara,West Gojam,2014,137.00485577052868,2603 - 943,2603,943,36.8749999991,11.4583333329,8.234231900839842E-5
Ethiopia,9432604,ETH,Amhara,West Gojam,2014,145.20496223929882,2604 - 943,2604,943,36.9583333325,11.4583333329,8.727072668385505E-5
Ethiopia,9432605,ETH,Amhara,West Gojam,2014,206.3903720447375,2605 - 943,2605,943,37.0416666658,11.4583333329,1.2404423010841604E-4
Ethiopia,9432606,ETH,Amhara,West Gojam,2014,206.89499398127722,2606 - 943,2606,943,37.1249999991,11.4583333329,1.24347516734598E-4
Ethiopia,9432607,ETH,Amhara,West Gojam,2014,211.94121334667423,2607 - 943,2607,943,37.2083333325,11.4583333329,1.2738038299641748E-4
Ethiopia,9432608,ETH,Amhara,West Gojam,2014,149.1157822474815,2608 - 943,2608,943,37.2916666658,11.4583333329,8.962119803676514E-5
Ethiopia,9432609,ETH,Amhara,West Gojam,2014,125.65086219838543,2609 - 943,2609,943,37.3749999991,11.4583333329,7.551836991930464E-5
Ethiopia,9432610,ETH,Amhara,West Gojam,2014,118.83846605509946,2610 - 943,2610,943,37.4583333325,11.4583333329,7.142400046584836E-5
Ethiopia,9432611,ETH,Amhara,West Gojam,2014,137.88794415947316,2611 - 943,2611,943,37.5416666658,11.4583333329,8.287307060421684E-5
Ethiopia,9432612,ETH,Amhara,West Gojam,2014,145.33111772343375,2612 - 943,2612,943,37.6249999991,11.4583333329,8.734654834040055E-5
Ethiopia,9442603,ETH,Amhara,West Gojam,2014,146.34036159651313,2603 - 944,2603,944,36.8749999991,11.3749999996,8.795312159276444E-5
Ethiopia,9442604,ETH,Amhara,West Gojam,2014,210.80581398945986,2604 - 944,2604,944,36.9583333325,11.3749999996,1.2669798808750808E-4
Ethiopia,9442605,ETH,Amhara,West Gojam,2014,234.9015114592306,2605 - 944,2605,944,37.0416666658,11.3749999996,1.4117992448769602E-4
Ethiopia,9442606,ETH,Amhara,West Gojam,2014,212.19352431494403,2606 - 944,2606,944,37.1249999991,11.3749999996,1.2753202630950842E-4
Ethiopia,9442607,ETH,Amhara,West Gojam,2014,206.01190559233274,2607 - 944,2607,944,37.2083333325,11.3749999996,1.238167651387796E-4
Ethiopia,9442608,ETH,Amhara,West Gojam,2014,205.12881720338822,2608 - 944,2608,944,37.2916666658,11.3749999996,1.2328601354296117E-4
Ethiopia,9442609,ETH,Amhara,West Gojam,2014,143.43878546140988,2609 - 944,2609,944,37.3749999991,11.3749999996,8.620922349221825E-5
Ethiopia,9442610,ETH,Amhara,West Gojam,2014,207.77808237022168,2610 - 944,2610,944,37.4583333325,11.3749999996,1.248782683304164E-4
Ethiopia,9442611,ETH,Amhara,West Gojam,2014,4658.4174071662455,2611 - 944,2611,944,37.5416666658,11.3749999996,0.0027997904895986376
Ethiopia,9442612,ETH,Amhara,West Gojam,2014,209.16579269570587,2612 - 944,2612,944,37.6249999991,11.3749999996,1.2571230655241677E-4
Ethiopia,9452604,ETH,Amhara,West Gojam,2014,160.09130936722,2604 - 945,2604,945,36.9583333325,11.2916666663,9.621768215622248E-5
Ethiopia,9452605,ETH,Amhara,West Gojam,2014,209.41810366397573,2605 - 945,2605,945,37.0416666658,11.2916666663,1.2586394986550774E-4
Ethiopia,9452606,ETH,Amhara,West Gojam,2014,200.83953074280078,2606 - 945,2606,945,37.1249999991,11.2916666663,1.2070807722041463E-4
Ethiopia,9452607,ETH,Amhara,West Gojam,2014,203.48879590963423,2607 - 945,2607,945,37.2083333325,11.2916666663,1.2230033200786986E-4
Ethiopia,9452608,ETH,Amhara,West Gojam,2014,198.94719848077693,2608 - 945,2608,945,37.2916666658,11.2916666663,1.1957075237223234E-4
Ethiopia,9452609,ETH,Amhara,West Gojam,2014,5203.787565081526,2609 - 945,2609,945,37.3749999991,11.2916666663,0.0031275675108447757
Ethiopia,9452610,ETH,Amhara,West Gojam,2014,201.59646364761036,2610 - 945,2610,945,37.4583333325,11.2916666663,1.2116300715968758E-4
Ethiopia,9452611,ETH,Amhara,West Gojam,2014,240.32619727703238,2611 - 945,2611,945,37.5416666658,11.2916666663,1.4444025571915196E-4
Ethiopia,9452612,ETH,Amhara,West Gojam,2014,220.77209723611898,2612 - 945,2612,945,37.6249999991,11.2916666663,1.3268789895460153E-4
Ethiopia,9452613,ETH,Amhara,West Gojam,2014,2621.132493871339,2613 - 945,2613,945,37.7083333325,11.2916666663,0.0015753465580455746
Ethiopia,9462605,ETH,Amhara,West Gojam,2014,218.87976497409508,2605 - 946,2605,946,37.0416666658,11.2083333329,1.3155057410641922E-4
Ethiopia,9462606,ETH,Amhara,West Gojam,2014,220.26747529957925,2606 - 946,2606,946,37.1249999991,11.2083333329,1.3238461232841956E-4
Ethiopia,9462607,ETH,Amhara,West Gojam,2014,189.7378481389274,2607 - 946,2607,946,37.2083333325,11.2083333329,1.1403577144441183E-4
Ethiopia,9462608,ETH,Amhara,West Gojam,2014,190.11631459133216,2608 - 946,2608,946,37.2916666658,11.2083333329,1.1426323641404828E-4
Ethiopia,9462609,ETH,Amhara,West Gojam,2014,223.92598433949212,2609 - 946,2609,946,37.3749999991,11.2083333329,1.345834403682387E-4
Ethiopia,9462610,ETH,Amhara,West Gojam,2014,241.84006308665144,2610 - 946,2610,946,37.4583333325,11.2083333329,1.4535011559769776E-4
Ethiopia,9462611,ETH,Amhara,West Gojam,2014,233.51380113374643,2611 - 946,2611,946,37.5416666658,11.2083333329,1.4034588626569568E-4
Ethiopia,9462612,ETH,Amhara,West Gojam,2014,239.69541985635774,2612 - 946,2612,946,37.6249999991,11.2083333329,1.4406114743642452E-4
Ethiopia,9462613,ETH,Amhara,West Gojam,2014,223.16905143468253,2613 - 946,2613,946,37.7083333325,11.2083333329,1.3412851042896576E-4
Ethiopia,9462614,ETH,Amhara,West Gojam,2014,208.15654882262646,2614 - 946,2614,946,37.7916666658,11.2083333329,1.2510573330005287E-4
Ethiopia,9472606,ETH,Amhara,West Gojam,2014,210.17503656878526,2606 - 947,2606,947,37.1249999991,11.1249999996,1.2631887980478064E-4
Ethiopia,9472607,ETH,Amhara,West Gojam,2014,194.65791202018949,2607 - 947,2607,947,37.2083333325,11.1249999996,1.1699281604968581E-4
Ethiopia,9472608,ETH,Amhara,West Gojam,2014,192.51326878989573,2608 - 947,2608,947,37.2916666658,11.1249999996,1.1570384788841253E-4
Ethiopia,9472609,ETH,Amhara,West Gojam,2014,217.87052110101567,2609 - 947,2609,947,37.3749999991,11.1249999996,1.3094400085405532E-4
Ethiopia,9472610,ETH,Amhara,West Gojam,2014,226.8275604745954,2610 - 947,2610,947,37.4583333325,11.1249999996,1.363273384687849E-4
Ethiopia,9472611,ETH,Amhara,West Gojam,2014,233.51380113374643,2611 - 947,2611,947,37.5416666658,11.1249999996,1.4034588626569568E-4
Ethiopia,9472612,ETH,Amhara,West Gojam,2014,236.16306630057983,2612 - 947,2612,947,37.6249999991,11.1249999996,1.4193814105315088E-4
Ethiopia,9482606,ETH,Amhara,West Gojam,2014,210.3011920529202,2606 - 948,2606,948,37.1249999991,11.0416666663,1.2639470146132614E-4
Ethiopia,9482607,ETH,Amhara,West Gojam,2014,197.93795460769752,2607 - 948,2607,948,37.2083333325,11.0416666663,1.1896417911986845E-4
Ethiopia,9482608,ETH,Amhara,West Gojam,2014,201.09184171107066,2608 - 948,2608,948,37.2916666658,11.0416666663,1.2085972053350563E-4
Ethiopia,9482609,ETH,Amhara,West Gojam,2014,225.31369466497625,2609 - 948,2609,948,37.3749999991,11.0416666663,1.3541747859023903E-4
Ethiopia,9482610,ETH,Amhara,West Gojam,2014,254.32945601600903,2610 - 948,2610,948,37.4583333325,11.0416666663,1.5285645959570095E-4
Ethiopia,9482611,ETH,Amhara,West Gojam,2014,225.69216111738106,2611 - 948,2611,948,37.5416666658,11.0416666663,1.356449435598755E-4
Ethiopia,9482612,ETH,Amhara,West Gojam,2014,221.65518562506344,2612 - 948,2612,948,37.6249999991,11.0416666663,1.3321865055041993E-4
Ethiopia,9482613,ETH,Amhara,West Gojam,2014,201.4703081634754,2613 - 948,2613,948,37.7083333325,11.0416666663,1.2108718550314206E-4
Ethiopia,9492606,ETH,Amhara,West Gojam,2014,218.12283206928558,2606 - 949,2606,949,37.1249999991,10.9583333329,1.3109564416714632E-4
Ethiopia,9492607,ETH,Amhara,West Gojam,2014,227.07987144286525,2607 - 949,2607,949,37.2083333325,10.9583333329,1.3647898178187587E-4
Ethiopia,9492608,ETH,Amhara,West Gojam,2014,202.47955203655482,2608 - 949,2608,949,37.2916666658,10.9583333329,1.2169375875550596E-4
Ethiopia,9492609,ETH,Amhara,West Gojam,2014,238.30770953087355,2609 - 949,2609,949,37.3749999991,10.9583333329,1.4322710921442416E-4
Ethiopia,9492610,ETH,Amhara,West Gojam,2014,239.69541985635774,2610 - 949,2610,949,37.4583333325,10.9583333329,1.4406114743642452E-4
Ethiopia,9492611,ETH,Amhara,West Gojam,2014,216.8612772279363,2611 - 949,2611,949,37.5416666658,10.9583333329,1.3033742760169145E-4
Ethiopia,9492612,ETH,Amhara,West Gojam,2014,196.80255525048318,2612 - 949,2612,949,37.6249999991,10.9583333329,1.1828178421095907E-4
Ethiopia,9492613,ETH,Amhara,West Gojam,2014,206.3903720447375,2613 - 949,2613,949,37.7083333325,10.9583333329,1.2404423010841604E-4
Ethiopia,9502606,ETH,Amhara,West Gojam,2014,199.1995094490468,2606 - 950,2606,950,37.1249999991,10.8749999996,1.1972239568532332E-4
Ethiopia,9502607,ETH,Amhara,West Gojam,2014,177.12229972543489,2607 - 950,2607,950,37.2083333325,10.8749999996,1.0645360578986317E-4
Ethiopia,9502608,ETH,Amhara,West Gojam,2014,213.20276818802344,2608 - 950,2608,950,37.2916666658,10.8749999996,1.2813859956187232E-4
Ethiopia,9502609,ETH,Amhara,West Gojam,2014,210.67965850532497,2609 - 950,2609,950,37.3749999991,10.8749999996,1.266221664309626E-4
Ethiopia,9502610,ETH,Amhara,West Gojam,2014,231.99993532412734,2610 - 950,2610,950,37.4583333325,10.8749999996,1.3943602638714984E-4
Ethiopia,9502611,ETH,Amhara,West Gojam,2014,0.0,2611 - 950,2611,950,37.5416666658,10.8749999996,0.0
Ethiopia,9502612,ETH,Amhara,West Gojam,2014,204.62419526684855,2612 - 950,2612,950,37.6249999991,10.8749999996,1.2298272691677923E-4
Ethiopia,9512606,ETH,Amhara,West Gojam,2014,163.37135195472806,2606 - 951,2606,951,37.1249999991,10.7916666663,9.818904522640513E-5
Ethiopia,9512607,ETH,Amhara,West Gojam,2014,195.91946686153875,2607 - 951,2607,951,37.2083333325,10.7916666663,1.1775103261514068E-4
Ethiopia,9512608,ETH,Amhara,West Gojam,2014,220.64594175198408,2608 - 951,2608,951,37.2916666658,10.7916666663,1.3261207729805605E-4
Ethiopia,9512609,ETH,Amhara,West Gojam,2014,204.2457288144438,2609 - 951,2609,951,37.3749999991,10.7916666663,1.227552619471428E-4
Ethiopia,9512610,ETH,Amhara,West Gojam,2014,222.79058498227775,2610 - 951,2610,951,37.4583333325,10.7916666663,1.339010454593293E-4
Ethiopia,9512611,ETH,Amhara,West Gojam,2014,200.20875332212617,2611 - 951,2611,951,37.5416666658,10.7916666663,1.2032896893768721E-4
Ethiopia,9512612,ETH,Amhara,West Gojam,2014,210.42734753705514,2612 - 951,2612,951,37.6249999991,10.7916666663,1.2647052311787164E-4
Ethiopia,9512613,ETH,Amhara,West Gojam,2014,219.76285336303957,2613 - 951,2613,951,37.7083333325,10.7916666663,1.3208132570223763E-4
Ethiopia,9522604,ETH,Amhara,West Gojam,2014,160.5959313037597,2604 - 952,2604,952,36.9583333325,10.7083333329,9.652096878240443E-5
Ethiopia,9522605,ETH,Amhara,West Gojam,2014,148.73731579507674,2605 - 952,2605,952,37.0416666658,10.7083333329,8.939373306712869E-5
Ethiopia,9522606,ETH,Amhara,West Gojam,2014,171.19299197109336,2606 - 952,2606,952,37.1249999991,10.7083333329,1.0288998793222528E-4
Ethiopia,9522607,ETH,Amhara,West Gojam,2014,224.05213982362702,2607 - 952,2607,952,37.2083333325,10.7083333329,1.3465926202478417E-4
Ethiopia,9522608,ETH,Amhara,West Gojam,2014,197.81179912356262,2608 - 952,2608,952,37.2916666658,10.7083333329,1.1888835746332297E-4
Ethiopia,9522609,ETH,Amhara,West Gojam,2014,215.34741141831717,2609 - 952,2609,952,37.3749999991,10.7083333329,1.294275677231456E-4
Ethiopia,9522610,ETH,Amhara,West Gojam,2014,196.4240887980784,2610 - 952,2610,952,37.4583333325,10.7083333329,1.180543192413226E-4
Ethiopia,9522611,ETH,Amhara,West Gojam,2014,178.38385456678415,2611 - 952,2611,952,37.5416666658,10.7083333329,1.0721182235531804E-4
Ethiopia,9522612,ETH,Amhara,West Gojam,2014,188.35013781344324,2612 - 952,2612,952,37.6249999991,10.7083333329,1.1320173322241149E-4
Ethiopia,9532603,ETH,Amhara,West Gojam,2014,4180.7927442314185,2603 - 953,2603,953,36.8749999991,10.6249999996,0.0025127296979174252
Ethiopia,9532604,ETH,Amhara,West Gojam,2014,138.26641061187794,2604 - 953,2604,953,36.9583333325,10.6249999996,8.310053557385329E-5
Ethiopia,9532605,ETH,Amhara,West Gojam,2014,140.0325873897669,2605 - 953,2605,953,37.0416666658,10.6249999996,8.416203876549011E-5
Ethiopia,9532606,ETH,Amhara,West Gojam,2014,182.1685190908319,2606 - 953,2606,953,37.1249999991,10.6249999996,1.0948647205168263E-4
Ethiopia,9532607,ETH,Amhara,West Gojam,2014,206.01190559233274,2607 - 953,2607,953,37.2083333325,10.6249999996,1.238167651387796E-4
Ethiopia,9532608,ETH,Amhara,West Gojam,2014,4209.177728161777,2608 - 953,2608,953,37.2916666658,10.6249999996,0.00252978957064016
Ethiopia,9532609,ETH,Amhara,West Gojam,2014,173.84225713792685,2609 - 953,2609,953,37.3749999991,10.6249999996,1.0448224271968053E-4
Ethiopia,9532610,ETH,Amhara,West Gojam,2014,162.74057453405342,2610 - 953,2610,953,37.4583333325,10.6249999996,9.78099369436777E-5
Ethiopia,9542603,ETH,Amhara,West Gojam,2014,133.9771241512905,2603 - 954,2603,954,36.8749999991,10.5416666663,8.052259925130675E-5
Ethiopia,9542604,ETH,Amhara,West Gojam,2014,9.461661310119384,2604 - 954,2604,954,36.9583333325,10.5416666663,5.686624240911494E-6
Ethiopia,9542605,ETH,Amhara,West Gojam,2014,0.0,2605 - 954,2605,954,37.0416666658,10.5416666663,0.0
Ethiopia,9542606,ETH,Amhara,West Gojam,2014,172.58070229657758,2606 - 954,2606,954,37.1249999991,10.5416666663,1.0372402615422566E-4
Ethiopia,9542607,ETH,Amhara,West Gojam,2014,164.25444034367248,2607 - 954,2607,954,37.2083333325,10.5416666663,9.871979682222352E-5
Ethiopia,9542608,ETH,Amhara,West Gojam,2014,138.0140996436081,2608 - 954,2608,954,37.2916666658,10.5416666663,8.294889226076232E-5
Ethiopia,9542609,ETH,Amhara,West Gojam,2014,157.5681996845215,2609 - 954,2609,954,37.3749999991,10.5416666663,9.470124902531275E-5
Ethiopia,9542610,ETH,Amhara,West Gojam,2014,190.99940298027664,2610 - 954,2610,954,37.4583333325,10.5416666663,1.147939880098667E-4
Ethiopia,9552604,ETH,Amhara,West Gojam,2014,4.41544194472238,2604 - 955,2604,955,36.9583333325,10.4583333329,2.6537579790920306E-6
Ethiopia,9552605,ETH,Amhara,West Gojam,2014,7.0647071115558076,2605 - 955,2605,955,37.0416666658,10.4583333329,4.246012766547249E-6
Ethiopia,9552606,ETH,Amhara,West Gojam,2014,178.88847650332386,2606 - 955,2606,955,37.1249999991,10.4583333329,1.0751510898149999E-4
Ethiopia,9552607,ETH,Amhara,West Gojam,2014,131.32785898445704,2607 - 955,2607,955,37.2083333325,10.4583333329,7.893034446385153E-5
Ethiopia,9552608,ETH,Amhara,West Gojam,2014,143.69109642967973,2608 - 955,2608,955,37.2916666658,10.4583333329,8.636086680530923E-5
Ethiopia,9562605,ETH,Amhara,West Gojam,2014,2.5231096826985024,2605 - 956,2605,956,37.0416666658,10.3749999996,1.5164331309097317E-6
Ethiopia,9562607,ETH,Amhara,West Gojam,2014,132.08479188926663,2607 - 956,2607,956,37.2083333325,10.3749999996,7.938527440312446E-5
